trial,seed,graph,gen,bestSpan_gen
4,1238,sd_3_100.txt,179,120
4,1238,sd_3_100.txt,180,120
4,1238,sd_3_100.txt,181,120
4,1238,sd_3_100.txt,182,120
4,1238,sd_3_100.txt,183,120
4,1238,sd_3_100.txt,184,120
4,1238,sd_3_100.txt,185,120
4,1238,sd_3_100.txt,186,120
4,1238,sd_3_100.txt,187,120
4,1238,sd_3_100.txt,188,120
4,1238,sd_3_100.txt,189,120
4,1238,sd_3_100.txt,190,120
4,1238,sd_3_100.txt,191,120
4,1238,sd_3_100.txt,192,120
4,1238,sd_3_100.txt,193,120
4,1238,sd_3_100.txt,194,120
4,1238,sd_3_100.txt,195,120
4,1238,sd_3_100.txt,196,120
4,1238,sd_3_100.txt,197,120
4,1238,sd_3_100.txt,198,120
4,1238,sd_3_100.txt,199,120
4,1238,sd_3_100.txt,200,120
5,1239,sd_3_100.txt,1,135
5,1239,sd_3_100.txt,2,135
5,1239,sd_3_100.txt,3,135
5,1239,sd_3_100.txt,4,135
5,1239,sd_3_100.txt,5,134
5,1239,sd_3_100.txt,6,134
5,1239,sd_3_100.txt,7,134
5,1239,sd_3_100.txt,8,131
5,1239,sd_3_100.txt,9,131
5,1239,sd_3_100.txt,10,131
5,1239,sd_3_100.txt,11,131
5,1239,sd_3_100.txt,12,130
5,1239,sd_3_100.txt,13,130
5,1239,sd_3_100.txt,14,130
5,1239,sd_3_100.txt,15,130
5,1239,sd_3_100.txt,16,130
5,1239,sd_3_100.txt,17,130
5,1239,sd_3_100.txt,18,130
5,1239,sd_3_100.txt,19,130
5,1239,sd_3_100.txt,20,129
5,1239,sd_3_100.txt,21,129
5,1239,sd_3_100.txt,22,129
5,1239,sd_3_100.txt,23,129
5,1239,sd_3_100.txt,24,129
5,1239,sd_3_100.txt,25,129
5,1239,sd_3_100.txt,26,129
5,1239,sd_3_100.txt,27,129
5,1239,sd_3_100.txt,28,129
5,1239,sd_3_100.txt,29,128
5,1239,sd_3_100.txt,30,128
5,1239,sd_3_100.txt,31,128
5,1239,sd_3_100.txt,32,128
5,1239,sd_3_100.txt,33,128
5,1239,sd_3_100.txt,34,128
5,1239,sd_3_100.txt,35,128
5,1239,sd_3_100.txt,36,128
5,1239,sd_3_100.txt,37,128
5,1239,sd_3_100.txt,38,128
5,1239,sd_3_100.txt,39,127
5,1239,sd_3_100.txt,40,127
5,1239,sd_3_100.txt,41,127
5,1239,sd_3_100.txt,42,127
5,1239,sd_3_100.txt,43,127
5,1239,sd_3_100.txt,44,127
5,1239,sd_3_100.txt,45,127
5,1239,sd_3_100.txt,46,127
5,1239,sd_3_100.txt,47,127
5,1239,sd_3_100.txt,48,127
5,1239,sd_3_100.txt,49,127
5,1239,sd_3_100.txt,50,127
5,1239,sd_3_100.txt,51,127
5,1239,sd_3_100.txt,52,127
5,1239,sd_3_100.txt,53,127
5,1239,sd_3_100.txt,54,127
5,1239,sd_3_100.txt,55,127
5,1239,sd_3_100.txt,56,127
5,1239,sd_3_100.txt,57,127
5,1239,sd_3_100.txt,58,127
5,1239,sd_3_100.txt,59,127
5,1239,sd_3_100.txt,60,127
5,1239,sd_3_100.txt,61,127
5,1239,sd_3_100.txt,62,127
5,1239,sd_3_100.txt,63,127
5,1239,sd_3_100.txt,64,127
5,1239,sd_3_100.txt,65,127
5,1239,sd_3_100.txt,66,127
5,1239,sd_3_100.txt,67,127
5,1239,sd_3_100.txt,68,127
5,1239,sd_3_100.txt,69,127
5,1239,sd_3_100.txt,70,127
5,1239,sd_3_100.txt,71,127
5,1239,sd_3_100.txt,72,127
5,1239,sd_3_100.txt,73,127
5,1239,sd_3_100.txt,74,127
5,1239,sd_3_100.txt,75,127
5,1239,sd_3_100.txt,76,127
5,1239,sd_3_100.txt,77,127
5,1239,sd_3_100.txt,78,127
5,1239,sd_3_100.txt,79,127
5,1239,sd_3_100.txt,80,127
5,1239,sd_3_100.txt,81,127
5,1239,sd_3_100.txt,82,127
5,1239,sd_3_100.txt,83,127
5,1239,sd_3_100.txt,84,127
5,1239,sd_3_100.txt,85,127
5,1239,sd_3_100.txt,86,127
5,1239,sd_3_100.txt,87,127
5,1239,sd_3_100.txt,88,127
5,1239,sd_3_100.txt,89,127
5,1239,sd_3_100.txt,90,126
5,1239,sd_3_100.txt,91,126
5,1239,sd_3_100.txt,92,126
5,1239,sd_3_100.txt,93,126
5,1239,sd_3_100.txt,94,126
5,1239,sd_3_100.txt,95,126
5,1239,sd_3_100.txt,96,126
5,1239,sd_3_100.txt,97,126
5,1239,sd_3_100.txt,98,126
5,1239,sd_3_100.txt,99,125
5,1239,sd_3_100.txt,100,125
5,1239,sd_3_100.txt,101,125
5,1239,sd_3_100.txt,102,125
5,1239,sd_3_100.txt,103,125
5,1239,sd_3_100.txt,104,125
5,1239,sd_3_100.txt,105,125
5,1239,sd_3_100.txt,106,125
5,1239,sd_3_100.txt,107,125
5,1239,sd_3_100.txt,108,125
5,1239,sd_3_100.txt,109,125
5,1239,sd_3_100.txt,110,125
5,1239,sd_3_100.txt,111,125
5,1239,sd_3_100.txt,112,125
5,1239,sd_3_100.txt,113,125
5,1239,sd_3_100.txt,114,125
5,1239,sd_3_100.txt,115,125
5,1239,sd_3_100.txt,116,125
5,1239,sd_3_100.txt,117,125
5,1239,sd_3_100.txt,118,125
5,1239,sd_3_100.txt,119,125
5,1239,sd_3_100.txt,120,125
5,1239,sd_3_100.txt,121,125
5,1239,sd_3_100.txt,122,125
5,1239,sd_3_100.txt,123,125
5,1239,sd_3_100.txt,124,125
5,1239,sd_3_100.txt,125,125
5,1239,sd_3_100.txt,126,125
5,1239,sd_3_100.txt,127,125
5,1239,sd_3_100.txt,128,125
5,1239,sd_3_100.txt,129,125
5,1239,sd_3_100.txt,130,125
5,1239,sd_3_100.txt,131,125
5,1239,sd_3_100.txt,132,125
5,1239,sd_3_100.txt,133,125
5,1239,sd_3_100.txt,134,125
5,1239,sd_3_100.txt,135,125
5,1239,sd_3_100.txt,136,125
5,1239,sd_3_100.txt,137,125
5,1239,sd_3_100.txt,138,125
5,1239,sd_3_100.txt,139,125
5,1239,sd_3_100.txt,140,125
5,1239,sd_3_100.txt,141,125
5,1239,sd_3_100.txt,142,125
5,1239,sd_3_100.txt,143,125
5,1239,sd_3_100.txt,144,125
5,1239,sd_3_100.txt,145,125
5,1239,sd_3_100.txt,146,125
5,1239,sd_3_100.txt,147,125
5,1239,sd_3_100.txt,148,125
5,1239,sd_3_100.txt,149,125
5,1239,sd_3_100.txt,150,125
5,1239,sd_3_100.txt,151,125
5,1239,sd_3_100.txt,152,125
5,1239,sd_3_100.txt,153,125
5,1239,sd_3_100.txt,154,125
5,1239,sd_3_100.txt,155,125
5,1239,sd_3_100.txt,156,125
5,1239,sd_3_100.txt,157,125
5,1239,sd_3_100.txt,158,125
5,1239,sd_3_100.txt,159,125
5,1239,sd_3_100.txt,160,125
5,1239,sd_3_100.txt,161,125
5,1239,sd_3_100.txt,162,125
5,1239,sd_3_100.txt,163,125
5,1239,sd_3_100.txt,164,125
5,1239,sd_3_100.txt,165,125
5,1239,sd_3_100.txt,166,125
5,1239,sd_3_100.txt,167,125
5,1239,sd_3_100.txt,168,125
5,1239,sd_3_100.txt,169,125
5,1239,sd_3_100.txt,170,125
5,1239,sd_3_100.txt,171,125
5,1239,sd_3_100.txt,172,125
5,1239,sd_3_100.txt,173,125
5,1239,sd_3_100.txt,174,125
5,1239,sd_3_100.txt,175,125
5,1239,sd_3_100.txt,176,125
5,1239,sd_3_100.txt,177,125
5,1239,sd_3_100.txt,178,125
5,1239,sd_3_100.txt,179,125
5,1239,sd_3_100.txt,180,125
5,1239,sd_3_100.txt,181,125
5,1239,sd_3_100.txt,182,125
5,1239,sd_3_100.txt,183,125
5,1239,sd_3_100.txt,184,125
5,1239,sd_3_100.txt,185,125
5,1239,sd_3_100.txt,186,125
5,1239,sd_3_100.txt,187,125
5,1239,sd_3_100.txt,188,125
5,1239,sd_3_100.txt,189,125
5,1239,sd_3_100.txt,190,125
5,1239,sd_3_100.txt,191,125
5,1239,sd_3_100.txt,192,125
5,1239,sd_3_100.txt,193,125
5,1239,sd_3_100.txt,194,125
5,1239,sd_3_100.txt,195,125
5,1239,sd_3_100.txt,196,125
5,1239,sd_3_100.txt,197,125
5,1239,sd_3_100.txt,198,125
5,1239,sd_3_100.txt,199,125
6,1240,sd_3_100.txt,1,136
6,1240,sd_3_100.txt,2,134
6,1240,sd_3_100.txt,3,134
6,1240,sd_3_100.txt,4,133
6,1240,sd_3_100.txt,5,132
6,1240,sd_3_100.txt,6,132
6,1240,sd_3_100.txt,7,132
6,1240,sd_3_100.txt,8,131
6,1240,sd_3_100.txt,9,131
6,1240,sd_3_100.txt,10,131
6,1240,sd_3_100.txt,11,127
6,1240,sd_3_100.txt,12,127
6,1240,sd_3_100.txt,13,127
6,1240,sd_3_100.txt,14,127
6,1240,sd_3_100.txt,15,126
6,1240,sd_3_100.txt,16,126
6,1240,sd_3_100.txt,17,125
6,1240,sd_3_100.txt,18,125
6,1240,sd_3_100.txt,19,125
6,1240,sd_3_100.txt,20,125
6,1240,sd_3_100.txt,21,125
6,1240,sd_3_100.txt,22,125
6,1240,sd_3_100.txt,23,125
6,1240,sd_3_100.txt,24,124
6,1240,sd_3_100.txt,25,124
6,1240,sd_3_100.txt,26,124
6,1240,sd_3_100.txt,27,123
6,1240,sd_3_100.txt,28,123
6,1240,sd_3_100.txt,29,123
6,1240,sd_3_100.txt,30,123
6,1240,sd_3_100.txt,31,123
6,1240,sd_3_100.txt,32,123
6,1240,sd_3_100.txt,33,123
6,1240,sd_3_100.txt,34,123
6,1240,sd_3_100.txt,35,123
6,1240,sd_3_100.txt,36,123
6,1240,sd_3_100.txt,37,123
6,1240,sd_3_100.txt,38,123
6,1240,sd_3_100.txt,39,123
6,1240,sd_3_100.txt,40,123
6,1240,sd_3_100.txt,41,123
6,1240,sd_3_100.txt,42,123
6,1240,sd_3_100.txt,43,123
6,1240,sd_3_100.txt,44,123
6,1240,sd_3_100.txt,45,123
6,1240,sd_3_100.txt,46,123
6,1240,sd_3_100.txt,47,123
6,1240,sd_3_100.txt,48,123
6,1240,sd_3_100.txt,49,123
6,1240,sd_3_100.txt,50,123
6,1240,sd_3_100.txt,51,123
6,1240,sd_3_100.txt,52,123
6,1240,sd_3_100.txt,53,123
6,1240,sd_3_100.txt,54,123
6,1240,sd_3_100.txt,55,123
6,1240,sd_3_100.txt,56,123
6,1240,sd_3_100.txt,57,123
6,1240,sd_3_100.txt,58,123
6,1240,sd_3_100.txt,59,123
6,1240,sd_3_100.txt,60,123
6,1240,sd_3_100.txt,61,123
6,1240,sd_3_100.txt,62,123
6,1240,sd_3_100.txt,63,123
6,1240,sd_3_100.txt,64,123
6,1240,sd_3_100.txt,65,122
6,1240,sd_3_100.txt,66,122
6,1240,sd_3_100.txt,67,122
6,1240,sd_3_100.txt,68,122
6,1240,sd_3_100.txt,69,122
6,1240,sd_3_100.txt,70,122
6,1240,sd_3_100.txt,71,122
6,1240,sd_3_100.txt,72,122
6,1240,sd_3_100.txt,73,122
6,1240,sd_3_100.txt,74,122
6,1240,sd_3_100.txt,75,122
6,1240,sd_3_100.txt,76,122
6,1240,sd_3_100.txt,77,122
6,1240,sd_3_100.txt,78,122
6,1240,sd_3_100.txt,79,122
6,1240,sd_3_100.txt,80,122
6,1240,sd_3_100.txt,81,122
6,1240,sd_3_100.txt,82,122
6,1240,sd_3_100.txt,83,122
6,1240,sd_3_100.txt,84,122
6,1240,sd_3_100.txt,85,121
6,1240,sd_3_100.txt,86,121
6,1240,sd_3_100.txt,87,121
6,1240,sd_3_100.txt,88,121
6,1240,sd_3_100.txt,89,121
6,1240,sd_3_100.txt,90,121
6,1240,sd_3_100.txt,91,121
6,1240,sd_3_100.txt,92,121
6,1240,sd_3_100.txt,93,121
6,1240,sd_3_100.txt,94,121
6,1240,sd_3_100.txt,95,121
6,1240,sd_3_100.txt,96,121
6,1240,sd_3_100.txt,97,121
6,1240,sd_3_100.txt,98,121
6,1240,sd_3_100.txt,99,121
6,1240,sd_3_100.txt,100,121
6,1240,sd_3_100.txt,101,121
6,1240,sd_3_100.txt,102,121
6,1240,sd_3_100.txt,103,121
6,1240,sd_3_100.txt,104,121
6,1240,sd_3_100.txt,105,121
6,1240,sd_3_100.txt,106,121
6,1240,sd_3_100.txt,107,121
6,1240,sd_3_100.txt,108,121
6,1240,sd_3_100.txt,109,121
6,1240,sd_3_100.txt,110,121
6,1240,sd_3_100.txt,111,121
6,1240,sd_3_100.txt,112,121
6,1240,sd_3_100.txt,113,121
6,1240,sd_3_100.txt,114,121
6,1240,sd_3_100.txt,115,121
6,1240,sd_3_100.txt,116,121
6,1240,sd_3_100.txt,117,121
6,1240,sd_3_100.txt,118,121
6,1240,sd_3_100.txt,119,121
6,1240,sd_3_100.txt,120,120
6,1240,sd_3_100.txt,121,120
6,1240,sd_3_100.txt,122,120
6,1240,sd_3_100.txt,123,120
6,1240,sd_3_100.txt,124,120
6,1240,sd_3_100.txt,125,120
6,1240,sd_3_100.txt,126,120
6,1240,sd_3_100.txt,127,120
6,1240,sd_3_100.txt,128,120
6,1240,sd_3_100.txt,129,120
6,1240,sd_3_100.txt,130,120
6,1240,sd_3_100.txt,131,120
6,1240,sd_3_100.txt,132,120
6,1240,sd_3_100.txt,133,120
6,1240,sd_3_100.txt,134,120
6,1240,sd_3_100.txt,135,120
6,1240,sd_3_100.txt,136,120
6,1240,sd_3_100.txt,137,120
6,1240,sd_3_100.txt,138,120
6,1240,sd_3_100.txt,139,120
6,1240,sd_3_100.txt,140,120
6,1240,sd_3_100.txt,141,119
6,1240,sd_3_100.txt,142,119
6,1240,sd_3_100.txt,143,119
6,1240,sd_3_100.txt,144,119
6,1240,sd_3_100.txt,145,119
6,1240,sd_3_100.txt,146,119
6,1240,sd_3_100.txt,147,119
6,1240,sd_3_100.txt,148,119
6,1240,sd_3_100.txt,149,119
6,1240,sd_3_100.txt,150,118
6,1240,sd_3_100.txt,151,118
6,1240,sd_3_100.txt,152,118
6,1240,sd_3_100.txt,153,118
6,1240,sd_3_100.txt,154,118
6,1240,sd_3_100.txt,155,118
6,1240,sd_3_100.txt,156,118
6,1240,sd_3_100.txt,157,118
6,1240,sd_3_100.txt,158,118
6,1240,sd_3_100.txt,159,118
6,1240,sd_3_100.txt,160,118
6,1240,sd_3_100.txt,161,118
6,1240,sd_3_100.txt,162,118
6,1240,sd_3_100.txt,163,118
6,1240,sd_3_100.txt,164,118
6,1240,sd_3_100.txt,165,118
6,1240,sd_3_100.txt,166,118
6,1240,sd_3_100.txt,167,118
6,1240,sd_3_100.txt,168,118
6,1240,sd_3_100.txt,169,118
6,1240,sd_3_100.txt,170,118
6,1240,sd_3_100.txt,171,118
6,1240,sd_3_100.txt,172,118
6,1240,sd_3_100.txt,173,118
6,1240,sd_3_100.txt,174,118
6,1240,sd_3_100.txt,175,118
6,1240,sd_3_100.txt,176,118
6,1240,sd_3_100.txt,177,118
6,1240,sd_3_100.txt,178,118
6,1240,sd_3_100.txt,179,118
6,1240,sd_3_100.txt,180,118
6,1240,sd_3_100.txt,181,118
6,1240,sd_3_100.txt,182,117
6,1240,sd_3_100.txt,183,117
6,1240,sd_3_100.txt,184,117
6,1240,sd_3_100.txt,185,117
6,1240,sd_3_100.txt,186,117
6,1240,sd_3_100.txt,187,117
6,1240,sd_3_100.txt,188,117
6,1240,sd_3_100.txt,189,117
6,1240,sd_3_100.txt,190,117
6,1240,sd_3_100.txt,191,117
6,1240,sd_3_100.txt,192,117
6,1240,sd_3_100.txt,193,117
6,1240,sd_3_100.txt,194,117
6,1240,sd_3_100.txt,195,117
6,1240,sd_3_100.txt,196,117
6,1240,sd_3_100.txt,197,117
6,1240,sd_3_100.txt,198,117
6,1240,sd_3_100.txt,199,117
6,1240,sd_3_100.txt,200,117
7,1241,sd_3_100.txt,1,138
7,1241,sd_3_100.txt,2,134
7,1241,sd_3_100.txt,3,134
7,1241,sd_3_100.txt,4,134
7,1241,sd_3_100.txt,5,133
7,1241,sd_3_100.txt,6,133
7,1241,sd_3_100.txt,7,130
7,1241,sd_3_100.txt,8,130
7,1241,sd_3_100.txt,9,129
7,1241,sd_3_100.txt,10,129
7,1241,sd_3_100.txt,11,129
7,1241,sd_3_100.txt,12,129
7,1241,sd_3_100.txt,13,129
7,1241,sd_3_100.txt,14,129
7,1241,sd_3_100.txt,15,129
7,1241,sd_3_100.txt,16,129
7,1241,sd_3_100.txt,17,129
7,1241,sd_3_100.txt,18,129
7,1241,sd_3_100.txt,19,128
7,1241,sd_3_100.txt,20,128
7,1241,sd_3_100.txt,21,127
7,1241,sd_3_100.txt,22,127
7,1241,sd_3_100.txt,23,127
7,1241,sd_3_100.txt,24,126
7,1241,sd_3_100.txt,25,126
7,1241,sd_3_100.txt,26,126
7,1241,sd_3_100.txt,27,126
7,1241,sd_3_100.txt,28,126
7,1241,sd_3_100.txt,29,126
7,1241,sd_3_100.txt,30,125
7,1241,sd_3_100.txt,31,125
7,1241,sd_3_100.txt,32,125
7,1241,sd_3_100.txt,33,125
7,1241,sd_3_100.txt,34,124
7,1241,sd_3_100.txt,35,124
7,1241,sd_3_100.txt,36,123
7,1241,sd_3_100.txt,37,123
7,1241,sd_3_100.txt,38,123
7,1241,sd_3_100.txt,39,123
7,1241,sd_3_100.txt,40,122
7,1241,sd_3_100.txt,41,122
7,1241,sd_3_100.txt,42,122
7,1241,sd_3_100.txt,43,121
7,1241,sd_3_100.txt,44,121
7,1241,sd_3_100.txt,45,121
7,1241,sd_3_100.txt,46,121
7,1241,sd_3_100.txt,47,121
7,1241,sd_3_100.txt,48,121
7,1241,sd_3_100.txt,49,121
7,1241,sd_3_100.txt,50,121
7,1241,sd_3_100.txt,51,121
7,1241,sd_3_100.txt,52,121
7,1241,sd_3_100.txt,53,121
7,1241,sd_3_100.txt,54,121
7,1241,sd_3_100.txt,55,121
7,1241,sd_3_100.txt,56,121
7,1241,sd_3_100.txt,57,120
7,1241,sd_3_100.txt,58,120
7,1241,sd_3_100.txt,59,120
7,1241,sd_3_100.txt,60,120
7,1241,sd_3_100.txt,61,120
7,1241,sd_3_100.txt,62,120
7,1241,sd_3_100.txt,63,120
7,1241,sd_3_100.txt,64,120
7,1241,sd_3_100.txt,65,120
7,1241,sd_3_100.txt,66,120
7,1241,sd_3_100.txt,67,120
7,1241,sd_3_100.txt,68,120
7,1241,sd_3_100.txt,69,120
7,1241,sd_3_100.txt,70,120
7,1241,sd_3_100.txt,71,120
7,1241,sd_3_100.txt,72,120
7,1241,sd_3_100.txt,73,119
7,1241,sd_3_100.txt,74,119
7,1241,sd_3_100.txt,75,119
7,1241,sd_3_100.txt,76,119
7,1241,sd_3_100.txt,77,119
7,1241,sd_3_100.txt,78,119
7,1241,sd_3_100.txt,79,119
7,1241,sd_3_100.txt,80,119
7,1241,sd_3_100.txt,81,119
7,1241,sd_3_100.txt,82,119
7,1241,sd_3_100.txt,83,119
7,1241,sd_3_100.txt,84,119
7,1241,sd_3_100.txt,85,119
7,1241,sd_3_100.txt,86,119
7,1241,sd_3_100.txt,87,119
7,1241,sd_3_100.txt,88,119
7,1241,sd_3_100.txt,89,119
7,1241,sd_3_100.txt,90,119
7,1241,sd_3_100.txt,91,119
7,1241,sd_3_100.txt,92,119
7,1241,sd_3_100.txt,93,119
7,1241,sd_3_100.txt,94,119
7,1241,sd_3_100.txt,95,119
7,1241,sd_3_100.txt,96,119
7,1241,sd_3_100.txt,97,119
7,1241,sd_3_100.txt,98,119
7,1241,sd_3_100.txt,99,119
7,1241,sd_3_100.txt,100,119
7,1241,sd_3_100.txt,101,119
7,1241,sd_3_100.txt,102,119
7,1241,sd_3_100.txt,103,119
7,1241,sd_3_100.txt,104,119
7,1241,sd_3_100.txt,105,119
7,1241,sd_3_100.txt,106,119
7,1241,sd_3_100.txt,107,119
7,1241,sd_3_100.txt,108,119
7,1241,sd_3_100.txt,109,119
7,1241,sd_3_100.txt,110,119
7,1241,sd_3_100.txt,111,119
7,1241,sd_3_100.txt,112,119
7,1241,sd_3_100.txt,113,119
7,1241,sd_3_100.txt,114,119
7,1241,sd_3_100.txt,115,119
7,1241,sd_3_100.txt,116,119
7,1241,sd_3_100.txt,117,119
7,1241,sd_3_100.txt,118,119
7,1241,sd_3_100.txt,119,119
7,1241,sd_3_100.txt,120,119
7,1241,sd_3_100.txt,121,119
7,1241,sd_3_100.txt,122,119
7,1241,sd_3_100.txt,123,119
7,1241,sd_3_100.txt,124,119
7,1241,sd_3_100.txt,125,119
7,1241,sd_3_100.txt,126,119
7,1241,sd_3_100.txt,127,119
7,1241,sd_3_100.txt,128,119
7,1241,sd_3_100.txt,129,119
7,1241,sd_3_100.txt,130,119
7,1241,sd_3_100.txt,131,119
7,1241,sd_3_100.txt,132,119
7,1241,sd_3_100.txt,133,119
7,1241,sd_3_100.txt,134,119
7,1241,sd_3_100.txt,135,119
7,1241,sd_3_100.txt,136,119
7,1241,sd_3_100.txt,137,119
7,1241,sd_3_100.txt,138,119
7,1241,sd_3_100.txt,139,119
7,1241,sd_3_100.txt,140,119
7,1241,sd_3_100.txt,141,119
7,1241,sd_3_100.txt,142,119
7,1241,sd_3_100.txt,143,119
7,1241,sd_3_100.txt,144,119
7,1241,sd_3_100.txt,145,119
7,1241,sd_3_100.txt,146,119
7,1241,sd_3_100.txt,147,119
7,1241,sd_3_100.txt,148,119
7,1241,sd_3_100.txt,149,119
7,1241,sd_3_100.txt,150,119
7,1241,sd_3_100.txt,151,119
7,1241,sd_3_100.txt,152,119
7,1241,sd_3_100.txt,153,119
7,1241,sd_3_100.txt,154,119
7,1241,sd_3_100.txt,155,119
7,1241,sd_3_100.txt,156,119
7,1241,sd_3_100.txt,157,119
7,1241,sd_3_100.txt,158,119
7,1241,sd_3_100.txt,159,119
7,1241,sd_3_100.txt,160,119
7,1241,sd_3_100.txt,161,119
7,1241,sd_3_100.txt,162,119
7,1241,sd_3_100.txt,163,119
7,1241,sd_3_100.txt,164,119
7,1241,sd_3_100.txt,165,119
7,1241,sd_3_100.txt,166,119
7,1241,sd_3_100.txt,167,119
7,1241,sd_3_100.txt,168,119
7,1241,sd_3_100.txt,169,119
7,1241,sd_3_100.txt,170,119
7,1241,sd_3_100.txt,171,119
7,1241,sd_3_100.txt,172,119
7,1241,sd_3_100.txt,173,119
8,1242,sd_3_100.txt,1,139
8,1242,sd_3_100.txt,2,134
8,1242,sd_3_100.txt,3,134
8,1242,sd_3_100.txt,4,134
8,1242,sd_3_100.txt,5,131
8,1242,sd_3_100.txt,6,131
8,1242,sd_3_100.txt,7,131
8,1242,sd_3_100.txt,8,131
8,1242,sd_3_100.txt,9,131
8,1242,sd_3_100.txt,10,131
8,1242,sd_3_100.txt,11,130
8,1242,sd_3_100.txt,12,130
8,1242,sd_3_100.txt,13,129
8,1242,sd_3_100.txt,14,129
8,1242,sd_3_100.txt,15,129
8,1242,sd_3_100.txt,16,127
8,1242,sd_3_100.txt,17,125
8,1242,sd_3_100.txt,18,125
8,1242,sd_3_100.txt,19,125
8,1242,sd_3_100.txt,20,124
8,1242,sd_3_100.txt,21,124
8,1242,sd_3_100.txt,22,124
8,1242,sd_3_100.txt,23,124
8,1242,sd_3_100.txt,24,124
8,1242,sd_3_100.txt,25,124
8,1242,sd_3_100.txt,26,123
8,1242,sd_3_100.txt,27,123
8,1242,sd_3_100.txt,28,123
8,1242,sd_3_100.txt,29,123
8,1242,sd_3_100.txt,30,123
8,1242,sd_3_100.txt,31,123
8,1242,sd_3_100.txt,32,123
8,1242,sd_3_100.txt,33,123
8,1242,sd_3_100.txt,34,122
8,1242,sd_3_100.txt,35,122
8,1242,sd_3_100.txt,36,122
8,1242,sd_3_100.txt,37,122
8,1242,sd_3_100.txt,38,121
8,1242,sd_3_100.txt,39,121
8,1242,sd_3_100.txt,40,121
8,1242,sd_3_100.txt,41,121
8,1242,sd_3_100.txt,42,121
8,1242,sd_3_100.txt,43,121
8,1242,sd_3_100.txt,44,121
8,1242,sd_3_100.txt,45,121
8,1242,sd_3_100.txt,46,121
8,1242,sd_3_100.txt,47,120
8,1242,sd_3_100.txt,48,120
8,1242,sd_3_100.txt,49,120
8,1242,sd_3_100.txt,50,120
8,1242,sd_3_100.txt,51,120
8,1242,sd_3_100.txt,52,120
8,1242,sd_3_100.txt,53,120
8,1242,sd_3_100.txt,54,120
8,1242,sd_3_100.txt,55,120
8,1242,sd_3_100.txt,56,120
8,1242,sd_3_100.txt,57,120
8,1242,sd_3_100.txt,58,119
8,1242,sd_3_100.txt,59,119
8,1242,sd_3_100.txt,60,119
8,1242,sd_3_100.txt,61,119
8,1242,sd_3_100.txt,62,119
8,1242,sd_3_100.txt,63,119
8,1242,sd_3_100.txt,64,118
8,1242,sd_3_100.txt,65,118
8,1242,sd_3_100.txt,66,118
8,1242,sd_3_100.txt,67,118
8,1242,sd_3_100.txt,68,118
8,1242,sd_3_100.txt,69,118
8,1242,sd_3_100.txt,70,118
8,1242,sd_3_100.txt,71,118
8,1242,sd_3_100.txt,72,118
8,1242,sd_3_100.txt,73,118
8,1242,sd_3_100.txt,74,118
8,1242,sd_3_100.txt,75,118
8,1242,sd_3_100.txt,76,118
8,1242,sd_3_100.txt,77,118
8,1242,sd_3_100.txt,78,118
8,1242,sd_3_100.txt,79,118
8,1242,sd_3_100.txt,80,118
8,1242,sd_3_100.txt,81,118
8,1242,sd_3_100.txt,82,118
8,1242,sd_3_100.txt,83,118
8,1242,sd_3_100.txt,84,118
8,1242,sd_3_100.txt,85,118
8,1242,sd_3_100.txt,86,118
8,1242,sd_3_100.txt,87,118
8,1242,sd_3_100.txt,88,118
8,1242,sd_3_100.txt,89,118
8,1242,sd_3_100.txt,90,118
8,1242,sd_3_100.txt,91,118
8,1242,sd_3_100.txt,92,118
8,1242,sd_3_100.txt,93,118
8,1242,sd_3_100.txt,94,118
8,1242,sd_3_100.txt,95,118
8,1242,sd_3_100.txt,96,118
8,1242,sd_3_100.txt,97,118
8,1242,sd_3_100.txt,98,118
8,1242,sd_3_100.txt,99,118
8,1242,sd_3_100.txt,100,118
8,1242,sd_3_100.txt,101,118
8,1242,sd_3_100.txt,102,118
8,1242,sd_3_100.txt,103,118
8,1242,sd_3_100.txt,104,118
8,1242,sd_3_100.txt,105,118
8,1242,sd_3_100.txt,106,118
8,1242,sd_3_100.txt,107,118
8,1242,sd_3_100.txt,108,118
8,1242,sd_3_100.txt,109,118
8,1242,sd_3_100.txt,110,118
8,1242,sd_3_100.txt,111,118
8,1242,sd_3_100.txt,112,118
8,1242,sd_3_100.txt,113,118
8,1242,sd_3_100.txt,114,118
8,1242,sd_3_100.txt,115,118
8,1242,sd_3_100.txt,116,118
8,1242,sd_3_100.txt,117,118
8,1242,sd_3_100.txt,118,118
8,1242,sd_3_100.txt,119,118
8,1242,sd_3_100.txt,120,118
8,1242,sd_3_100.txt,121,118
8,1242,sd_3_100.txt,122,118
8,1242,sd_3_100.txt,123,118
8,1242,sd_3_100.txt,124,118
8,1242,sd_3_100.txt,125,118
8,1242,sd_3_100.txt,126,118
8,1242,sd_3_100.txt,127,118
8,1242,sd_3_100.txt,128,118
8,1242,sd_3_100.txt,129,118
8,1242,sd_3_100.txt,130,118
8,1242,sd_3_100.txt,131,118
8,1242,sd_3_100.txt,132,118
8,1242,sd_3_100.txt,133,118
8,1242,sd_3_100.txt,134,118
8,1242,sd_3_100.txt,135,117
8,1242,sd_3_100.txt,136,117
8,1242,sd_3_100.txt,137,117
8,1242,sd_3_100.txt,138,117
8,1242,sd_3_100.txt,139,117
8,1242,sd_3_100.txt,140,117
8,1242,sd_3_100.txt,141,117
